country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Scotland,Premiership,21/22,Livingston,St. Mirren,02/10/21,Round 8,https://www.sofascore.com/st-mirren-livingston/gXsjX,gXsjX,https://www.sofascore.com/api/v1/event/gXsjX/h2h/events,"('1-1',)","('0-0',)","('88;',)","('68;',)","('68;-88;',)","(9574178,)","('https://www.sofascore.com/api/v1/event/9574178/incidents',)"
Scotland,Premiership,21/22,St. Johnstone,Dundee FC,02/10/21,Round 8,https://www.sofascore.com/dundee-fc-st-johnstone/YWshX,YWshX,https://www.sofascore.com/api/v1/event/YWshX/h2h/events,"('1-0',)","('1-0',)","('',)","('39;',)","('39;-',)","(9574068,)","('https://www.sofascore.com/api/v1/event/9574068/incidents',)"
Scotland,Premiership,21/22,Aberdeen,Celtic,03/10/21,Round 8,https://www.sofascore.com/aberdeen-celtic/cXsfX,cXsfX,https://www.sofascore.com/api/v1/event/cXsfX/h2h/events,"('2-1',)","('1-1',)","('33;',)","('60;20;',)","('60;20;-33;',)","(9574153,)","('https://www.sofascore.com/api/v1/event/9574153/incidents',)"
Scotland,Premiership,21/22,Rangers,Hibernian,03/10/21,Round 8,https://www.sofascore.com/hibernian-rangers/bXseX,bXseX,https://www.sofascore.com/api/v1/event/bXseX/h2h/events,"('0-1',)","('0-0',)","('85;',)","('',)","('-85;',)","(9574179,)","('https://www.sofascore.com/api/v1/event/9574179/incidents',)"
Scotland,Premiership,21/22,Dundee FC,Rangers,25/09/21,Round 7,https://www.sofascore.com/dundee-fc-rangers/bXshX,bXshX,https://www.sofascore.com/api/v1/event/bXshX/h2h/events,"('3-0',)","('1-0',)","('',)","('70;55;36;',)","('70;55;36;-',)","(9573840,)","('https://www.sofascore.com/api/v1/event/9573840/incidents',)"
Scotland,Premiership,21/22,Heart of Midlothian,Livingston,25/09/21,Round 7,https://www.sofascore.com/livingston-heart-of-midlothian/dXsgX,dXsgX,https://www.sofascore.com/api/v1/event/dXsgX/h2h/events,"('0-1',)","('0-0',)","('49;',)","('',)","('-49;',)","(9574084,)","('https://www.sofascore.com/api/v1/event/9574084/incidents',)"
Scotland,Premiership,21/22,Motherwell,Ross County,25/09/21,Round 7,https://www.sofascore.com/ross-county-motherwell/WWspX,WWspX,https://www.sofascore.com/api/v1/event/WWspX/h2h/events,"('2-1',)","('1-1',)","('39;',)","('80;2;',)","('80;2;-39;',)","(9573851,)","('https://www.sofascore.com/api/v1/event/9573851/incidents',)"
Scotland,Premiership,21/22,St. Mirren,Aberdeen,26/09/21,Round 7,https://www.sofascore.com/st-mirren-aberdeen/fXsjX,fXsjX,https://www.sofascore.com/api/v1/event/fXsjX/h2h/events,"('4-1',)","('3-1',)","('42;',)","('71;43;9;6;',)","('71;43;9;6;-42;',)","(9574073,)","('https://www.sofascore.com/api/v1/event/9574073/incidents',)"
Scotland,Premiership,21/22,Celtic,Dundee United,26/09/21,Round 7,https://www.sofascore.com/celtic-dundee-united/ZWscX,ZWscX,https://www.sofascore.com/api/v1/event/ZWscX/h2h/events,"('0-3',)","('0-2',)","('81;40;19;',)","('',)","('-81;40;19;',)","(9574095,)","('https://www.sofascore.com/api/v1/event/9574095/incidents',)"
Scotland,Premiership,21/22,Hibernian,St. Johnstone,26/09/21,Round 7,https://www.sofascore.com/hibernian-st-johnstone/YWseX,YWseX,https://www.sofascore.com/api/v1/event/YWseX/h2h/events,"('1-2',)","('1-0',)","('86;83;',)","('40;',)","('40;-86;83;',)","(9574096,)","('https://www.sofascore.com/api/v1/event/9574096/incidents',)"
Scotland,Premiership,21/22,Aberdeen,St. Johnstone,18/09/21,Round 6,https://www.sofascore.com/aberdeen-st-johnstone/YWsfX,YWsfX,https://www.sofascore.com/api/v1/event/YWsfX/h2h/events,"('0-1',)","('0-0',)","('84;',)","('',)","('-84;',)","(9573894,)","('https://www.sofascore.com/api/v1/event/9573894/incidents',)"
Scotland,Premiership,21/22,Hibernian,St. Mirren,18/09/21,Round 6,https://www.sofascore.com/st-mirren-hibernian/eXsjX,eXsjX,https://www.sofascore.com/api/v1/event/eXsjX/h2h/events,"('2-2',)","('0-1',)","('88;42;',)","('61;56;',)","('61;56;-88;42;',)","(9574193,)","('https://www.sofascore.com/api/v1/event/9574193/incidents',)"
Scotland,Premiership,21/22,Ross County,Heart of Midlothian,18/09/21,Round 6,https://www.sofascore.com/ross-county-heart-of-midlothian/dXspX,dXspX,https://www.sofascore.com/api/v1/event/dXspX/h2h/events,"('2-2',)","('2-1',)","('66;9;',)","('45;11;',)","('45;11;-66;9;',)","(9574259,)","('https://www.sofascore.com/api/v1/event/9574259/incidents',)"
Scotland,Premiership,21/22,Dundee United,Dundee FC,19/09/21,Round 6,https://www.sofascore.com/dundee-fc-dundee-united/ZWshX,ZWshX,https://www.sofascore.com/api/v1/event/ZWshX/h2h/events,"('1-0',)","('0-0',)","('',)","('81;',)","('81;-',)","(9573864,)","('https://www.sofascore.com/api/v1/event/9573864/incidents',)"
Scotland,Premiership,21/22,Livingston,Celtic,19/09/21,Round 6,https://www.sofascore.com/livingston-celtic/cXsgX,cXsgX,https://www.sofascore.com/api/v1/event/cXsgX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9574072,)","('https://www.sofascore.com/api/v1/event/9574072/incidents',)"
Scotland,Premiership,21/22,Rangers,Motherwell,19/09/21,Round 6,https://www.sofascore.com/rangers-motherwell/WWsbX,WWsbX,https://www.sofascore.com/api/v1/event/WWsbX/h2h/events,"('1-6',)","('1-2',)","('90;85;75;63;45;43;',)","('13;',)","('13;-90;85;75;63;45;43;',)","(9574249,)","('https://www.sofascore.com/api/v1/event/9574249/incidents',)"
Scotland,Premiership,21/22,St. Johnstone,Rangers,11/09/21,Round 5,https://www.sofascore.com/rangers-st-johnstone/YWsbX,YWsbX,https://www.sofascore.com/api/v1/event/YWsbX/h2h/events,"('1-2',)","('0-0',)","('79;58;',)","('51;',)","('51;-79;58;',)","(9573866,)","('https://www.sofascore.com/api/v1/event/9573866/incidents',)"
