country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Austria,Bundesliga,21/22,SK Sturm Graz,SC Rheindorf Altach,07/08/21,Round 3,https://www.sofascore.com/sc-rheindorf-altach-sk-sturm-graz/bQsgXb,bQsgXb,https://www.sofascore.com/api/v1/event/bQsgXb/h2h/events,"('3-1',)","('1-0',)","('49;',)","('79;59;17;',)","('79;59;17;-49;',)","(9587571,)","('https://www.sofascore.com/api/v1/event/9587571/incidents',)"
Austria,Bundesliga,21/22,SV Ried,Flyeralarm Admira,07/08/21,Round 3,https://www.sofascore.com/flyeralarm-admira-sv-ried/ZPsaQ,ZPsaQ,https://www.sofascore.com/api/v1/event/ZPsaQ/h2h/events,"('1-2',)","('1-0',)","('86;76;',)","('18;',)","('18;-86;76;',)","(9587512,)","('https://www.sofascore.com/api/v1/event/9587512/incidents',)"
Austria,Bundesliga,21/22,Red Bull Salzburg,Austria Wien,08/08/21,Round 3,https://www.sofascore.com/austria-wien-red-bull-salzburg/WPsdU,WPsdU,https://www.sofascore.com/api/v1/event/WPsdU/h2h/events,"('0-1',)","('0-0',)","('65;',)","('',)","('-65;',)","(9587526,)","('https://www.sofascore.com/api/v1/event/9587526/incidents',)"
Austria,Bundesliga,21/22,SK Rapid Wien,Wolfsberger AC,08/08/21,Round 3,https://www.sofascore.com/wolfsberger-ac-sk-rapid-wien/fQsBQ,fQsBQ,https://www.sofascore.com/api/v1/event/fQsBQ/h2h/events,"('4-1',)","('3-1',)","('33;',)","('63;45;31;22;',)","('63;45;31;22;-33;',)","(9587531,)","('https://www.sofascore.com/api/v1/event/9587531/incidents',)"
Austria,Bundesliga,21/22,WSG Tirol,LASK,08/08/21,Round 3,https://www.sofascore.com/wsg-tirol-lask/iQsfic,iQsfic,https://www.sofascore.com/api/v1/event/iQsfic/h2h/events,"('3-0',)","('1-0',)","('',)","('90;52;36;',)","('90;52;36;-',)","(9587505,)","('https://www.sofascore.com/api/v1/event/9587505/incidents',)"
Austria,Bundesliga,21/22,Flyeralarm Admira,Austria Klagenfurt,31/07/21,Round 2,https://www.sofascore.com/austria-klagenfurt-flyeralarm-admira/aQsepr,aQsepr,https://www.sofascore.com/api/v1/event/aQsepr/h2h/events,"('3-3',)","('2-2',)","('82;33;11;',)","('49;14;9;',)","('49;14;9;-82;33;11;',)","(9587506,)","('https://www.sofascore.com/api/v1/event/9587506/incidents',)"
Austria,Bundesliga,21/22,LASK,SK Rapid Wien,31/07/21,Round 2,https://www.sofascore.com/lask-sk-rapid-wien/fQsiQ,fQsiQ,https://www.sofascore.com/api/v1/event/fQsiQ/h2h/events,"('3-2',)","('1-1',)","('89;17;',)","('86;78;41;',)","('86;78;41;-89;17;',)","(9587503,)","('https://www.sofascore.com/api/v1/event/9587503/incidents',)"
Austria,Bundesliga,21/22,TSV Hartberg,SC Rheindorf Altach,31/07/21,Round 2,https://www.sofascore.com/sc-rheindorf-altach-tsv-hartberg/AQsgXb,AQsgXb,https://www.sofascore.com/api/v1/event/AQsgXb/h2h/events,"('0-2',)","('0-1',)","('54;16;',)","('',)","('-54;16;',)","(9587575,)","('https://www.sofascore.com/api/v1/event/9587575/incidents',)"
Austria,Bundesliga,21/22,Austria Wien,WSG Tirol,01/08/21,Round 2,https://www.sofascore.com/wsg-tirol-austria-wien/dUsfic,dUsfic,https://www.sofascore.com/api/v1/event/dUsfic/h2h/events,"('1-1',)","('0-0',)","('77;',)","('57;',)","('57;-77;',)","(9587568,)","('https://www.sofascore.com/api/v1/event/9587568/incidents',)"
Austria,Bundesliga,21/22,Red Bull Salzburg,SV Ried,01/08/21,Round 2,https://www.sofascore.com/sv-ried-red-bull-salzburg/WPsZP,WPsZP,https://www.sofascore.com/api/v1/event/WPsZP/h2h/events,"('2-2',)","('1-0',)","('85;83;',)","('90;9;',)","('90;9;-85;83;',)","(9587556,)","('https://www.sofascore.com/api/v1/event/9587556/incidents',)"
Austria,Bundesliga,21/22,Wolfsberger AC,SK Sturm Graz,01/08/21,Round 2,https://www.sofascore.com/wolfsberger-ac-sk-sturm-graz/bQsBQ,bQsBQ,https://www.sofascore.com/api/v1/event/bQsBQ/h2h/events,"('0-3',)","('0-1',)","('90;64;16;',)","('',)","('-90;64;16;',)","(9587579,)","('https://www.sofascore.com/api/v1/event/9587579/incidents',)"
Austria,Bundesliga,21/22,SK Sturm Graz,Red Bull Salzburg,24/07/21,Round 1,https://www.sofascore.com/sk-sturm-graz-red-bull-salzburg/WPsbQ,WPsbQ,https://www.sofascore.com/api/v1/event/WPsbQ/h2h/events,"('4-1',)","('2-0',)","('50;',)","('81;74;22;5;',)","('81;74;22;5;-50;',)","(9587535,)","('https://www.sofascore.com/api/v1/event/9587535/incidents',)"
Austria,Bundesliga,21/22,SC Rheindorf Altach,LASK,24/07/21,Round 1,https://www.sofascore.com/sc-rheindorf-altach-lask/iQsgXb,iQsgXb,https://www.sofascore.com/api/v1/event/iQsgXb/h2h/events,"('0-1',)","('0-0',)","('83;',)","('',)","('-83;',)","(9587508,)","('https://www.sofascore.com/api/v1/event/9587508/incidents',)"
Austria,Bundesliga,21/22,SK Rapid Wien,TSV Hartberg,24/07/21,Round 1,https://www.sofascore.com/tsv-hartberg-sk-rapid-wien/fQsAQ,fQsAQ,https://www.sofascore.com/api/v1/event/fQsAQ/h2h/events,"('1-1',)","('0-1',)","('11;',)","('90;',)","('90;-11;',)","(9587580,)","('https://www.sofascore.com/api/v1/event/9587580/incidents',)"
Austria,Bundesliga,21/22,WSG Tirol,Flyeralarm Admira,24/07/21,Round 1,https://www.sofascore.com/wsg-tirol-flyeralarm-admira/aQsfic,aQsfic,https://www.sofascore.com/api/v1/event/aQsfic/h2h/events,"('0-1',)","('0-0',)","('90;',)","('',)","('-90;',)","(9587510,)","('https://www.sofascore.com/api/v1/event/9587510/incidents',)"
Austria,Bundesliga,21/22,Austria Klagenfurt,Wolfsberger AC,25/07/21,Round 1,https://www.sofascore.com/austria-klagenfurt-wolfsberger-ac/BQsepr,BQsepr,https://www.sofascore.com/api/v1/event/BQsepr/h2h/events,"('2-1',)","('1-0',)","('46;',)","('51;16;',)","('51;16;-46;',)","(9587538,)","('https://www.sofascore.com/api/v1/event/9587538/incidents',)"
Austria,Bundesliga,21/22,SV Ried,Austria Wien,25/07/21,Round 1,https://www.sofascore.com/austria-wien-sv-ried/ZPsdU,ZPsdU,https://www.sofascore.com/api/v1/event/ZPsdU/h2h/events,"('4-1',)","('2-1',)","('9;',)","('89;54;17;4;',)","('89;54;17;4;-9;',)","(9587558,)","('https://www.sofascore.com/api/v1/event/9587558/incidents',)"
