country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
South Korea,K League 1,2021,FC Seoul,Jeonbuk Hyundai Motors,28/07/21,,https://www.sofascore.com/fc-seoul-jeonbuk-hyundai-motors/iNcsWcd,iNcsWcd,https://www.sofascore.com/api/v1/event/iNcsWcd/h2h/events,"('1-1',)","('0-1',)","('24;',)","('86;',)","('86;-24;',)","(8451443,)","('https://www.sofascore.com/api/v1/event/8451443/incidents',)"
South Korea,K League 1,2021,Jeju United,Incheon United,31/07/21,,https://www.sofascore.com/jeju-united-incheon-united/YcdsZcd,YcdsZcd,https://www.sofascore.com/api/v1/event/YcdsZcd/h2h/events,"('2-0',)","('0-0',)","('',)","('79;61;',)","('79;61;-',)","(8464016,)","('https://www.sofascore.com/api/v1/event/8464016/incidents',)"
South Korea,K League 1,2021,Suwon FC,Jeonbuk Hyundai Motors,31/07/21,,https://www.sofascore.com/jeonbuk-hyundai-motors-suwon-fc/iNcslAq,iNcslAq,https://www.sofascore.com/api/v1/event/iNcslAq/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Gwangju FC,FC Seoul,19/06/21,,https://www.sofascore.com/fc-seoul-gwangju-fc/WcdsmDu,WcdsmDu,https://www.sofascore.com/api/v1/event/WcdsmDu/h2h/events,"('3-4',)","('1-0',)","('88;79;68;65;',)","('51;46;43;',)","('51;46;43;-88;79;68;65;',)","(9918692,)","('https://www.sofascore.com/api/v1/event/9918692/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Seongnam FC,20/06/21,,https://www.sofascore.com/ulsan-hyundai-seongnam-fc/bddsddd,bddsddd,https://www.sofascore.com/api/v1/event/bddsddd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(1551591,)","('https://www.sofascore.com/api/v1/event/1551591/incidents',)"
South Korea,K League 1,2021,Seongnam FC,Gangwon FC,26/06/21,,https://www.sofascore.com/seongnam-fc-gangwon-fc/bddsvJn,bddsvJn,https://www.sofascore.com/api/v1/event/bddsvJn/h2h/events,"('2-1',)","('0-0',)","('55;',)","('88;81;',)","('88;81;-55;',)","(9025664,)","('https://www.sofascore.com/api/v1/event/9025664/incidents',)"
South Korea,K League 1,2021,FC Seoul,Incheon United,14/07/21,,https://www.sofascore.com/incheon-united-fc-seoul/WcdsYcd,WcdsYcd,https://www.sofascore.com/api/v1/event/WcdsYcd/h2h/events,"('2-0',)","('0-0',)","('',)","('90;78;',)","('90;78;-',)","(9916738,)","('https://www.sofascore.com/api/v1/event/9916738/incidents',)"
South Korea,K League 1,2021,FC Seoul,Jeju United,20/07/21,,https://www.sofascore.com/jeju-united-fc-seoul/WcdsZcd,WcdsZcd,https://www.sofascore.com/api/v1/event/WcdsZcd/h2h/events,"('3-2',)","('1-1',)","('58;34;',)","('69;56;21;',)","('69;56;21;-58;34;',)","(7622502,)","('https://www.sofascore.com/api/v1/event/7622502/incidents',)"
South Korea,K League 1,2021,Suwon Samsung Bluewings,Suwon FC,20/07/21,,https://www.sofascore.com/suwon-samsung-bluewings-suwon-fc/cddslAq,cddslAq,https://www.sofascore.com/api/v1/event/cddslAq/h2h/events,"('2-3',)","('1-1',)","('72;68;18;',)","('70;33;',)","('70;33;-72;68;18;',)","(7244359,)","('https://www.sofascore.com/api/v1/event/7244359/incidents',)"
South Korea,K League 1,2021,Incheon United,Seongnam FC,20/07/21,,https://www.sofascore.com/seongnam-fc-incheon-united/Ycdsbdd,Ycdsbdd,https://www.sofascore.com/api/v1/event/Ycdsbdd/h2h/events,"('1-1',)","('1-1',)","('38;',)","('6;',)","('6;-38;',)","(9918690,)","('https://www.sofascore.com/api/v1/event/9918690/incidents',)"
